"Cell_ID","Sample","UMAP1","UMAP2","time","lineage","Cell_Type","r","theta","x","y"
"cell760","Simulation",-3.24461482153274,-0.298795858945698,286.01016418108,1,"D",507.355050987937,31.6839972417802,431.737758758359,266.480122007779
"cell212","Simulation",-2.88669274435379,-0.251042450394481,288.505498539524,1,"D",509.563488375661,115.110616581514,-216.242037001596,461.404735691965
"cell899","Simulation",-2.92345498190261,-0.16608523818478,291.835857705859,1,"D",512.496118946547,186.786662293598,-508.905081238953,-60.5631094351029
"cell504","Simulation",-3.23175190077163,-0.287642518606037,292.069979685483,1,"D",512.701649809062,319.059735909104,387.291324197,-335.958943799192
"cell745","Simulation",-2.76871274099685,-0.0371570536755026,292.098598042146,1,"E",512.726767623781,227.877930393443,-343.892184904478,-380.298439912071
"cell269","Simulation",-1.38713811025955,1.20579430964962,293.939824600521,1,"E",514.340200782001,254.189309002832,-140.137020799,-494.881256001932
"cell252","Simulation",-0.0548149167094379,0.432994638953358,295.677047804492,1,"E",515.857870952884,189.119620788842,-509.33721495182,-81.7615098268525
"cell860","Simulation",-1.2366567669902,0.48175988105312,296.26310415087,1,"E",516.368854343272,289.392927065492,171.457537350433,-487.071972732478
"cell829","Simulation",-4.46415780172683,-1.12291439863667,298.197095661845,1,"E",518.051528417454,153.125679278746,-462.102075154615,234.177407606837
"cell216","Simulation",-4.69138930425979,-1.36266770454869,300.651569449825,1,"E",520.179211911475,45.0405467860401,367.561857514088,368.0824546289
"cell586","Simulation",-4.38038085089065,-1.07713677975163,302.287828441421,1,"E",521.592796726794,23.9387271087617,476.725334753933,211.641207710194
"cell576","Simulation",-4.61751816854812,-1.27045961710438,304.576441513672,1,"E",523.563556182346,308.2283550594,323.979679163542,-411.285745986161
"cell124","Simulation",-5.49695418463089,-1.34373256060109,306.808505602724,1,"E",525.478501027827,185.851074513048,-522.740878958953,-53.5689136316313
"cell756","Simulation",-4.66459010229446,-1.29302313419804,307.149387169057,1,"E",525.770338125071,178.901366181672,-525.673685547358,10.0809114274984
"cell600","Simulation",-0.711227875808254,0.63981709388271,308.081581174717,1,"E",526.567586409613,357.708569811657,526.146535862656,-21.0534048783576
"cell556","Simulation",-4.8984238921199,-1.54840197655186,309.051307085446,1,"E",527.395654491864,246.747876238078,-208.204155602167,-484.558774522647
"cell223","Simulation",-5.03746579275466,-1.64538254829869,309.080387733581,1,"E",527.420466952339,258.266994338483,-107.251664124735,-516.400454591878
"cell953","Simulation",-5.09358618841507,-1.59806754681095,310.289518876828,1,"E",528.451101795753,183.682847321033,-527.359793534814,-33.9442948382119
"cell389","Simulation",-0.440896373847499,0.734309052500874,315.521194716635,1,"E",532.887488354691,32.8109442908317,447.872278065409,288.755082700672
"cell703","Simulation",-5.05995247946121,-1.64016964527592,319.829769911584,1,"E",536.513553342714,154.589673718438,-484.610144270295,230.216856443549
"cell396","Simulation",-1.19877670393325,1.50666568187252,321.342028872997,1,"E",537.780462629219,230.70994572714,-340.547614821021,-416.215266449238
"cell23","Simulation",-2.81030319319107,-0.178514147724956,322.198445805701,1,"E",538.496612083243,353.806917518377,535.35394362779,-58.0926524381895
"cell364","Simulation",-2.60025833235122,0.222771560225636,322.305723877074,1,"E",538.58625259968,274.126897249371,38.7597262222612,-537.189757080812
"cell820","Simulation",-5.27564309225418,-1.69430019947514,322.566338276813,1,"E",538.803957343607,32.311018332839,455.37504521329,287.998737230089
"cell664","Simulation",-5.32785962210037,-1.80198850723729,323.115217350399,1,"E",539.262177067295,321.654763240367,422.936202683098,-334.557415215028
"cell770","Simulation",-1.07377837286331,1.58553621676937,326.001496240885,1,"E",541.665345593381,332.467808006331,480.322425983909,-250.383133844372
"cell920","Simulation",-0.656100255111232,1.37072274592891,327.601569053411,1,"E",542.993012982736,57.3430688213557,293.003162180286,457.15485243014
"cell473","Simulation",-2.59103701696731,0.113772784743458,328.086276990488,1,"E",543.394561337744,132.513942690566,-367.209525898579,400.543147963836
"cell889","Simulation",-5.47195075140335,-1.78193559738621,328.307410568636,1,"E",543.577657296335,129.351468393579,-344.669411915874,420.332803860629
"cell732","Simulation",-0.967387181380764,1.18952283767238,328.987801823508,1,"E",544.140626714416,82.8852237481624,67.3958374499177,539.950759547184
"cell203","Simulation",-5.25604222402908,-1.70042338463292,333.355271064329,1,"E",547.740580893817,296.906543103978,247.872631943848,-488.445393356438
"cell184","Simulation",-5.5084936438594,-1.49969627949223,336.03355142335,1,"E",549.936538412401,272.028588205576,19.4667342624918,-549.591887256506
"cell419","Simulation",-1.23486803160049,1.29604885486141,336.69222000755,1,"E",550.475247406089,108.181334948167,-171.762277301184,522.992082256612
"cell547","Simulation",-1.18257461176254,1.34768328574672,340.094713515516,1,"E",553.249710496052,122.393726008013,-296.394866474261,467.156638924965
"cell180","Simulation",-5.49163983450271,-1.5093429932259,346.445774244668,1,"E",558.391616000994,12.8860397078097,544.328836315387,124.528369361113
"cell755","Simulation",-5.60065720663406,-1.58373513313755,347.6236297003,1,"E",559.34002782768,294.940379792824,235.859682404883,-507.179925614311
"cell596","Simulation",-4.78202841863967,-1.15108420940861,349.853408749738,1,"E",561.131061227913,183.452675733715,-560.112542057436,-33.7936104126352
"cell996","Simulation",-1.40313051328994,0.61312076953426,351.023777060251,1,"E",562.068856417278,60.8356195315719,273.905646151593,490.812689689768
"cell718","Simulation",-1.06587026701309,1.1935304155685,351.809215738591,1,"E",562.697337975516,215.124466242269,-460.232463232957,-323.750481005444
"cell178","Simulation",-5.42768214331008,-1.77591970058903,354.282232896589,1,"E",564.671594474992,51.0724446829408,354.804206015802,439.281214030861
"cell803","Simulation",-5.30928013906814,-1.32892992588505,354.301737571408,1,"E",564.687137992594,52.6120235212147,342.883179241763,448.667682374525
"cell592","Simulation",-0.685984951118007,0.943386410746723,355.102271182679,1,"E",565.324724441105,323.458378398791,454.195761812247,-336.598060030362
"cell197","Simulation",-4.87305138693191,-1.0104721138142,355.609429928761,1,"E",565.728280127381,61.5559039637446,269.456981858604,497.434841827084
"cell34","Simulation",-6.83390353308059,-2.76274612041935,356.409599719001,1,"E",566.364405437966,277.423311425373,73.1737478667425,-561.617523204392
"cell358","Simulation",-5.08242390737869,-1.16435101124272,357.422089633897,1,"E",567.168300128372,189.818961275741,-558.860144333348,-96.7223849282923
"cell63","Simulation",-6.81759093389846,-2.75039961430058,358.1186360802,1,"E",567.720681737226,156.025884998962,-518.742918510036,230.678470967428
"cell650","Simulation",-5.17477725134231,-1.19759198519215,361.207279858791,1,"E",570.163618510434,206.049646055326,-512.242900749574,-250.387225122556
"cell866","Simulation",-7.21003077612258,-3.14778235050663,361.58995119744,1,"E",570.46556081651,249.403719138354,-200.678880933801,-534.002755446873
"cell357","Simulation",-1.06752632246353,0.394531642470509,361.779772731076,1,"E",570.615277974546,203.173127342016,-524.578039262069,-224.543261270366
"cell422","Simulation",-7.28983519659378,-3.16697576138005,361.976892051073,1,"E",570.770709520001,187.825945531949,-565.454712166941,-77.7185391921821
"cell623","Simulation",-2.19606445417739,0.31792292502895,366.491293422734,1,"E",574.31886968866,38.9923599176109,446.377781011829,361.371056809224
"cell776","Simulation",-7.08633015737869,-3.01537253948674,368.288839956796,1,"E",575.725590851333,191.03036429733,-565.089593135002,-110.15311022225
"cell846","Simulation",-0.228514593699947,0.739181851420551,368.676801736773,1,"E",576.02875063932,57.8581541217864,306.457163770795,487.742891631088
"cell129","Simulation",-6.85993931875564,-2.79007055851445,370.473145009798,1,"E",577.430368537037,112.667977530509,-222.536107896465,532.825967076597
"cell956","Simulation",-2.45043347463943,0.183956836733967,370.530123037066,1,"E",577.474770646614,154.447530889884,-520.992345416207,249.0865045543
"cell173","Simulation",-7.00797722921707,-2.89894988628849,370.959919090975,1,"E",577.809594227958,218.299090443179,-453.457001138827,-358.107072396035
"cell661","Simulation",-5.32097600088455,-1.20545306297764,372.660970153263,1,"E",579.132863113411,245.452870856971,-240.595882603221,-526.790750120305
"cell758","Simulation",-5.44243214712478,-1.6093694219254,380.659133354117,1,"E",585.314633354322,162.835227129981,-559.244714644812,172.738441467288
"cell622","Simulation",-7.50157044515945,-3.31432011219487,382.29582249887,1,"E",586.571598570015,298.791893972084,282.510298442596,-514.056583969954
"cell7","Simulation",-7.3235776244197,-3.06687190624699,383.218791558062,1,"E",587.279245676413,323.695697151124,473.278842176217,-347.712596767209
"cell62","Simulation",-5.45886633978225,-1.71118106934056,383.890459017962,1,"E",587.793682439822,117.689318396151,-273.134189963261,520.479708912152
"cell307","Simulation",-5.37954877004959,-1.75943007561192,385.199689428953,1,"E",588.795143055764,16.6017740126699,564.250468816832,168.229393763524
"cell922","Simulation",-7.51997635946609,-3.27126100155339,385.710147106513,1,"E",589.185142714802,330.770475715399,514.164533897444,-287.704647994929
"cell850","Simulation",-5.23954127416946,-1.47602787109837,386.409113515091,1,"E",589.71874835686,268.428668919951,-16.1709510086455,-589.496991092455
"cell460","Simulation",-5.37722848043777,-1.77187755199894,386.645048538204,1,"E",589.898757147685,148.02052969113,-500.374493274216,312.419445881582
"cell128","Simulation",-5.31321690664627,-1.72556915375218,389.069825856284,1,"E",591.745589988346,103.760307077318,-140.752976212874,574.762075086617
"cell478","Simulation",-5.5178930579219,-1.84791495892033,389.258507524285,1,"E",591.889057824062,263.843196071684,-63.479995549538,-588.475103073092
"cell293","Simulation",-5.33460019216873,-1.77603056522831,392.486044970588,1,"E",594.337816795742,105.287748333067,-156.707144783577,573.306472357768
"cell965","Simulation",-1.52506826505996,0.344373022589832,393.305818807258,1,"E",594.958180821587,154.952929057181,-539.008481382721,251.883095748852
"cell14","Simulation",-2.04522154913284,0.612249349627644,396.885651342952,1,"E",597.659674236649,172.799754152074,-592.946627774043,74.9091637922108
"cell138","Simulation",-7.47403405294754,-3.21543123814091,397.712640817629,1,"E",598.282021070219,344.835510067642,577.449126438044,-156.50521752263
"cell814","Simulation",-2.63417957411148,0.25752458480373,402.358885632645,1,"E",601.766563602017,330.398846939206,523.226993870065,-297.24822952387
"cell370","Simulation",-2.37107632742263,0.217395817313343,405.717912590472,1,"E",604.273217453351,341.731663830578,573.817156515785,-189.420147343316
"cell175","Simulation",-7.8902566252742,-3.75736620518193,408.24284851588,1,"E",606.150611370056,27.7564971707761,536.403789726241,282.293354565102
"cell139","Simulation",-2.68735454664566,-0.0822649249695242,409.936923416478,1,"E",607.406973185878,190.578952208161,-597.082790583528,-111.514000304076
"cell248","Simulation",-7.20240233526565,-2.89368298145756,413.928774005337,1,"E",610.357187722733,65.5275546200573,252.84386909506,555.523063846897
"cell96","Simulation",-0.553530198195949,0.46814767030254,416.164431189479,1,"E",612.003258218885,339.309751465917,572.531604400483,-216.230317099939
"cell17","Simulation",-5.44357035742141,-1.75172665211186,416.575927741697,1,"E",612.305752845364,148.487930512056,-522.00907240316,320.038846542604
"cell354","Simulation",-2.54057238684036,0.106976961169392,420.260625251022,1,"E",615.007774524777,26.2363122124225,551.6486756585,271.879203636731
"cell876","Simulation",-1.91201661215164,0.384113585028797,421.995904151178,1,"E",616.276166775952,204.680314734578,-559.980381445906,-257.329139686429
"cell952","Simulation",-6.99077580557205,-2.97025683018193,422.05111845434,1,"E",616.316482506274,358.44833898358,616.090489147374,-16.6887923785759
"cell674","Simulation",-6.93831990347244,-2.89975121113285,425.080064770946,1,"E",618.524096777038,207.60899009183,-548.093298509975,-286.645764703242
"cell612","Simulation",-2.37934969053604,0.0951457968093454,427.022881126139,1,"E",619.935958800201,0.174563527107239,619.933081545898,1.88876111028021
"cell38","Simulation",-2.58637164221145,0.237249290022999,427.204905820234,1,"E",620.068073067958,351.182311791927,612.739553591458,-95.0508006423513
"cell381","Simulation",-2.61298988447525,0.243683134589344,427.671411286215,1,"E",620.406536198317,309.464109186083,394.327131032074,-478.968040572236
"cell888","Simulation",-2.58572934255935,0.161219154868275,429.421211840251,1,"E",621.674424965533,212.157359272242,-526.303046511547,-330.883958343238
"cell100","Simulation",-7.12893984899856,-3.13349630924687,430.076738959915,1,"E",622.148748342327,106.294707180932,-174.56127868491,597.157789070705
"cell186","Simulation",-2.63633463964798,-0.0246848115585745,431.609787564092,1,"E",623.256615534631,170.071475012228,-613.922480342813,107.461606806389
"cell635","Simulation",-7.10257075414993,-3.1132869968079,432.409084088427,1,"E",623.833451876047,305.146695636213,359.123355443438,-510.096648934915
"cell447","Simulation",-2.5635633288417,0.144616221461445,432.992055406104,1,"E",624.253834482011,205.637384578586,-562.796297563838,-270.098458555263
"cell529","Simulation",-7.16107915029861,-3.14839270206913,433.789247157451,1,"E",624.828234350614,271.226339405403,13.3725902293843,-624.685117697119
"cell498","Simulation",-2.14137147055008,0.505780195269734,434.16691760672,1,"E",625.10017264919,66.3506845012307,250.751191704609,572.602886566917
"cell832","Simulation",-2.61202881918289,0.131538843188435,434.62085301402,1,"E",625.426868396792,113.976672906429,-254.151385125877,571.459395890221
"cell890","Simulation",-8.03771374807693,-3.37597444149479,435.838642866771,1,"E",626.302465730492,276.991767799482,76.2377537155957,-621.645062305247
"cell40","Simulation",-2.8733413039241,0.0740874162055551,436.546948840776,1,"E",626.811178870239,336.194360498339,573.482048239891,-253.003150777372
"cell49","Simulation",-2.47387979612686,0.25861409810558,438.344198089701,1,"E",628.100133960128,82.101699449122,86.3104844822113,622.14168687621
"cell83","Simulation",-7.50614903555252,-3.22311642261967,442.311095973228,1,"E",630.935802103436,288.788906587288,203.213318776556,-597.314266904553
"cell97","Simulation",-4.18707154379226,-0.961288149084896,443.130371767539,1,"E",631.519860804698,63.573353542015,281.058986588768,565.529115650539
"cell91","Simulation",-2.78974769697525,-0.0590661415718496,443.792787867548,1,"E",631.991700167648,26.5423483215272,565.38250802247,282.411275807139
"cell687","Simulation",-8.17028973684646,-3.60200073811039,444.231714018141,1,"E",632.304153565613,239.799487050623,-318.066494055807,-546.481699579569
"cell773","Simulation",-2.91383431539871,-0.147274608340114,446.381812659501,1,"E",633.832494744117,274.697443339974,51.9071014342012,-631.70347807674
"cell910","Simulation",-2.4599792777095,0.138407503638416,447.934481943826,1,"E",634.933881399822,256.471330504864,-148.531280511774,-617.316363349439
"cell137","Simulation",-4.21675894842483,-1.00769626590237,454.186803572295,1,"E",639.349765945891,127.109133275226,-385.742167455053,509.873615185315
"cell913","Simulation",-2.41849778280593,0.213796710047871,454.906157102583,1,"E",639.855875484725,20.6566038262099,598.72049239385,225.719545852791
"cell450","Simulation",-2.76605866537429,0.0501233687736093,462.607338094187,1,"E",645.249257484864,302.246552528813,344.281534620725,-545.725965301236
"cell526","Simulation",-2.83014343366958,-0.125877107109875,466.177844007138,1,"E",647.734559527608,327.814559424296,548.196249214583,-345.02308901505
"cell527","Simulation",-5.49525282965042,-1.29837771746144,466.781504183398,1,"F",648.153804096727,109.357096273452,-214.833652594007,611.514395152049
"cell924","Simulation",-2.94012783155777,0.00755045321956271,468.18617923001,1,"F",649.12830881653,7.74101455695927,643.212824138309,87.4346851714443
"cell161","Simulation",-2.99637935743667,-0.227594340767711,468.516152599201,1,"F",649.357018395336,214.327009459957,-536.260165141367,-366.182430793498
"cell174","Simulation",-4.95408509359695,-1.18023851009831,468.530482342787,1,"F",649.36694873431,304.360834965482,366.504561679541,-536.052087372669
"cell10","Simulation",-5.5242841063533,-1.17987724634632,468.564765046509,1,"F",649.390705617087,145.105297984555,-532.633358975395,371.496962906086
"cell160","Simulation",-2.96331213102676,-0.130929971661419,470.179020377419,1,"F",650.508353781623,189.568852325901,-641.457539480578,-108.135763664014
"cell727","Simulation",-4.03985808477737,-0.827368939843029,473.72292639228,1,"F",652.955307623004,38.6249540280551,510.120472215525,407.587705383346
"cell295","Simulation",-5.20995591268875,-1.24151876064762,473.772957786816,1,"F",652.989787062657,316.943802656606,477.129467998186,-445.806160540545
"cell864","Simulation",-4.80244324789382,-1.12784572931752,474.343232432472,1,"F",653.382666734606,203.656499292701,-598.477288080619,-262.17140355289
"cell963","Simulation",-2.85898302183487,-0.13385593387112,474.788692295624,1,"F",653.689393417135,257.907388983294,-136.943001844668,-639.184196700632
"cell831","Simulation",-5.19670270071365,-1.32644167038426,476.688563292653,1,"F",654.995959501574,85.363957285881,52.9406681578917,652.852964011334
"cell102","Simulation",-2.97916339025833,-0.0921001383922995,477.580599171901,1,"F",655.608525916733,334.959257142618,593.985936908935,-277.494587351042
"cell489","Simulation",-4.89714167700149,-1.23135539385304,479.225898476597,1,"F",656.736864070335,347.003922080621,639.914852135909,-147.689846112776
"cell628","Simulation",-4.44739316091873,-1.11041959616169,481.24151677486,1,"F",658.116528509484,179.843309624121,-658.114067507795,1.79979046558924
"cell353","Simulation",-5.19093678579666,-1.35533841940388,483.587130665447,1,"F",659.718438122584,276.887826249003,79.1173293843442,-654.957148056261
"cell684","Simulation",-4.08112261877395,-0.800760681357235,483.786223623823,1,"F",659.854227281633,289.336477126926,218.487759659817,-622.632074455111
"cell325","Simulation",-5.24079297170974,-1.56117191406712,488.67425775603,1,"F",663.179336213386,30.857432121411,569.303783850069,340.147076533698
"cell777","Simulation",-4.19598649130203,-0.926640475716442,489.574454458698,1,"F",663.789883180535,48.4784247726202,440.027659104937,496.983569381783
"cell229","Simulation",-4.15322325811721,-0.899123574223369,490.228458622985,1,"F",664.233101223273,31.7824513278902,564.634038006527,349.84856135924
"cell539","Simulation",-5.00939105139114,-1.15085508915409,492.689303326305,1,"F",665.898170138403,164.49125030078,-641.652572524594,178.051535141499
"cell563","Simulation",-5.26433299169876,-1.66190567108616,493.353212855718,1,"F",666.346675215046,165.322428485379,-644.60179245487,168.838445663642
"cell345","Simulation",-4.98808644399978,-1.08449455591664,495.140791955205,1,"F",667.552779006787,331.407995475456,586.144562113732,-319.470288233799
"cell350","Simulation",-4.78150246725418,-0.927395070519298,495.36553460258,1,"F",667.704261737426,140.945815332234,-518.506055063225,420.690446771844
"cell33","Simulation",-5.29538891897537,-1.88780596348271,499.376826473382,1,"F",670.402225403558,273.796768533066,44.3924428616479,-668.93082963997
"cell268","Simulation",-5.51258109197952,-1.67269208523259,500.104306909159,1,"F",670.890360802898,113.796888040379,-270.701309130125,613.852325444385
"cell5","Simulation",-5.22435925588943,-1.2158220657967,500.117478703298,1,"F",670.899195731347,24.5328510738909,610.332665898647,278.567348714846
"cell947","Simulation",-5.2782838164363,-1.15256812664494,501.76956603741,1,"F",672.006405798091,82.5973056256771,86.582804212418,666.405302686273
"cell811","Simulation",-8.07315514669754,-3.72881558033451,503.038223890186,1,"F",672.855409059901,98.657789407298,-101.286635228969,665.188258333805
"cell305","Simulation",-5.45932028875686,-1.833402658429,503.299807524332,1,"F",673.030331242136,236.454236805439,-371.918478611603,-560.933571859565
"cell938","Simulation",-5.26017592535354,-1.13698914143071,506.435919354237,1,"F",675.123934858492,198.331456175074,-640.863385676309,-212.33569723038
"cell189","Simulation",-5.36636374578811,-1.23801829906926,508.800501865327,1,"F",676.698198371175,262.161510195583,-92.2888448096675,-670.37543272594
"cell551","Simulation",-5.33572362051345,-1.2842784771584,509.405971980263,1,"F",677.100712436663,69.2748690024018,239.615862108949,633.284780654029
"cell363","Simulation",-5.19916222677566,-1.19696935507283,510.732298454464,1,"F",677.981613769148,28.0040494725108,598.599736502735,318.335395562406
"cell13","Simulation",-5.40690110311843,-1.23970874639973,511.570698531599,1,"F",678.53786090272,79.3771714624017,125.083684552079,666.909064668726
"cell55","Simulation",-5.48783705816604,-2.00348820778355,511.736465746998,1,"F",678.647787274296,153.402745015919,-606.830351930528,303.841641563776
"cell373","Simulation",-5.42157719717361,-1.72746529671177,511.929345655044,1,"F",678.775670667076,343.739685444161,651.624279461362,-190.058437081863
"cell162","Simulation",-7.01955817327835,-2.96479537579045,512.425416961634,1,"F",679.104465649778,226.897912323475,-464.03233809716,-495.839555164323
"cell407","Simulation",-5.39001486883499,-1.19540145489201,516.13464398823,1,"F",681.557906262856,50.9285612683743,429.578368803504,529.134769832344
"cell70","Simulation",-5.39087126837112,-1.8211761960648,517.818558422258,1,"F",682.668808852457,350.151964500546,672.609583161079,-116.760657842923
"cell222","Simulation",-5.37781928167678,-1.2808850059174,522.459129921958,1,"F",685.720946836075,211.057040942833,-587.425680234461,-353.757384560157
"cell793","Simulation",-7.02686761007644,-2.98024704548344,523.770734549935,1,"F",686.58113948385,276.193738197908,74.0757233388054,-682.573401405867
"cell613","Simulation",-5.4098813353572,-1.39899333807454,523.843665006715,1,"F",686.628938005123,288.163890615106,214.047067011741,-652.413328810589
"cell598","Simulation",-5.34935353384353,-1.73052229973301,526.391519220951,1,"F",688.29671457799,89.4701281003654,6.36528365827516,688.2672812671
"cell558","Simulation",-5.36176798925735,-1.20454820486531,528.232398940632,1,"F",689.499208880306,209.509185478091,-600.055124404617,-339.621858428353
"cell964","Simulation",-7.10340569601394,-3.00079205128178,528.458809735615,1,"F",689.646959510483,203.465964803472,-632.610935283001,-274.620343970398
"cell608","Simulation",-5.35124848471023,-1.27618076893315,528.940464851306,1,"F",689.961171636618,154.596346467733,-623.247404270397,295.98832989898
"cell769","Simulation",-6.989567023376,-2.94545605274662,529.149479775478,1,"F",690.097479924344,258.545895796269,-137.04157178545,-676.353560943168
"cell955","Simulation",-5.40946887121536,-1.49812110754475,530.568076634313,1,"F",691.021901947313,269.06666720286,-11.2560626079804,-690.930220807751
"cell978","Simulation",-5.43333170996048,-1.37151166292652,530.661326594503,1,"F",691.082624535629,169.364275401458,-679.21014449229,127.549102520618
"cell692","Simulation",-5.35082600698806,-1.33332254978642,530.969665516607,1,"F",691.283370959367,113.011320987716,-270.231657804429,636.276315829228
"cell697","Simulation",-8.13656781301834,-3.66161539646611,531.758810699466,1,"F",691.796884663063,271.673146644607,20.1989247074956,-691.501940033562
"cell763","Simulation",-7.17679284201004,-3.20032503696904,532.287401975067,1,"F",692.140637282309,339.445539051667,648.078193294168,-243.008882870827
"cell524","Simulation",-5.41160414800979,-1.22861381861195,533.60202157739,1,"F",692.994819186732,206.870973072946,-618.169830092966,-313.221775396419
"cell843","Simulation",-7.25207541570999,-3.17953517528996,536.674797890334,1,"F",694.98727909315,100.674138190225,-128.727678058072,682.961567735021
"cell451","Simulation",-5.28242848501541,-1.21061917635426,537.542392420456,1,"F",695.548814374959,247.273476216942,-268.713508143253,-641.545948252934
"cell411","Simulation",-5.39627144918777,-1.32774432989582,537.766220626863,1,"F",695.693609690485,44.1360872983932,499.290844125379,484.45665599385
"cell159","Simulation",-5.43400548086502,-1.8663227805756,539.088544064585,1,"F",696.54841156816,52.3929995298386,425.063069504353,551.816161961268
"cell28","Simulation",-7.13141463384964,-3.19572260471806,539.757645550502,1,"F",696.980545636284,0.155908763408661,696.977965241344,1.89656623596753
"cell589","Simulation",-7.31787989721633,-3.14485552402958,542.62574605513,1,"F",698.829858727871,225.36509600468,-490.988551426038,-497.286048284262
"cell782","Simulation",-7.20159075842239,-3.22816922756657,544.251099185332,1,"F",699.875695582293,219.177357573062,-542.539577572829,-442.127578911218
"cell643","Simulation",-7.2140509902034,-3.2011308917664,544.755427620347,1,"F",700.199889216153,225.499929478392,-490.777203913599,-499.417281416114
"cell972","Simulation",-7.0723626433406,-3.02788093182072,546.87073377779,1,"F",701.558023544747,56.2036873027682,390.236133450456,583.008936938062
"cell806","Simulation",-7.91970608816482,-3.50977518650517,547.272995953077,1,"F",701.815998932604,144.687005812302,-572.686428145653,405.679616662636
"cell311","Simulation",-7.26011632070877,-3.24333717915043,548.021776403342,1,"F",702.295948132273,187.49109252356,-696.30195167396,-91.5597665901474
"cell543","Simulation",-6.92524836645462,-2.8888111362122,552.068893326115,1,"F",704.884390516277,239.24765188247,-360.4273414481,-605.76739391466
"cell865","Simulation",-7.09328244314529,-3.05079605671391,554.103421885662,1,"F",706.182044303801,21.331342170015,657.803193892407,256.8813691221
"cell61","Simulation",-7.39489338980056,-3.13428070637211,554.513317757805,1,"F",706.443193740321,272.803561538458,34.5534478085853,-705.597651092011
"cell458","Simulation",-7.4613015471492,-3.28440716358647,554.57498506289,1,"F",706.482474344977,300.387073745951,357.366503673895,-609.431430604376
"cell3","Simulation",-7.40830205068923,-3.19700124355778,558.623873157934,1,"F",709.056757842516,349.044339582324,696.133880190204,-134.755729724083
"cell997","Simulation",-7.19841979132034,-3.15283038708195,559.818355469931,1,"F",709.814426398152,147.775408392772,-600.477717799641,378.501030842813
"cell45","Simulation",-7.24196551428176,-3.07046582790837,560.57567067056,1,"F",710.294378130296,104.742486588657,-180.752256799127,686.911002434469
"cell146","Simulation",-7.55760453329422,-3.29094984623417,563.977182363265,1,"F",712.446113139049,312.204997055233,478.610751819018,-527.741615158567
"cell590","Simulation",-7.66206811056472,-3.26035525890812,566.523914426691,1,"F",714.052885285132,311.310411784798,471.373569777638,-536.356673025616
"cell291","Simulation",-7.80432293997146,-3.69200160595402,568.325261402071,1,"F",715.187202948895,250.766118373722,-235.600574607108,-675.266691394344
"cell749","Simulation",-7.32905409918167,-3.08962109180912,568.544109534596,1,"F",715.324890229004,111.258056759834,-259.354695103871,666.651963702737
"cell4","Simulation",-7.23911259756423,-3.12848451229557,573.54786431551,1,"F",718.465780593591,297.288026316091,329.390581438591,-638.509923762744
"cell494","Simulation",-7.71870301351882,-3.32404687496647,582.033351789799,1,"F",723.761021754294,310.203151563182,467.18752202743,-552.780097211078
"cell110","Simulation",-7.90608094320632,-3.81346800419316,587.940656187404,1,"F",727.424628788896,256.160167437047,-174.006184528901,-706.306193031293
"cell895","Simulation",-8.39413140402175,-3.77373125645146,588.535860038323,1,"F",727.792741125171,218.401973191649,-570.350840580376,-452.086488057041
"cell522","Simulation",-8.56540272817947,-3.92077543827519,590.065404097285,1,"F",728.737856631283,210.082085961476,-630.582828493944,-365.272720164172
"cell532","Simulation",-8.40422986135818,-3.72658827396855,593.261665416958,1,"F",730.708901598483,294.277844075114,300.43965580907,-666.08671514495
"cell739","Simulation",-8.31755040274002,-3.61405923458561,594.115838434477,1,"F",731.23474656982,336.713137188926,671.666207498935,-289.082618458854
"cell266","Simulation",-0.572984438994899,0.189217483077198,605.624624567294,1,"F",738.283253304966,20.0484113395214,693.545724357963,253.093837015746
"cell896","Simulation",-0.633993130782619,0.188994263682514,608.882084182799,1,"F",740.26608443486,119.672206705436,-366.459287056697,643.19628939727
"cell445","Simulation",-0.727922302344814,0.295773541007191,615.219135780886,1,"F",744.108340366373,335.017318669707,674.486207761645,-314.269912244416
"cell93","Simulation",-8.60514615164138,-3.90643193813786,615.287581128433,1,"F",744.149731583362,34.9815249536186,609.709372643211,426.630172311584
"cell472","Simulation",-7.9161994277034,-3.6328501948975,615.834522093327,1,"F",744.480402619165,316.230116039515,537.607118222403,-515.004520679769
"cell6","Simulation",-0.683234554389492,0.210242842707783,620.848782576257,1,"F",747.505119928038,352.238097069785,740.656374381469,-100.955630881732
"cell506","Simulation",-0.752335291961208,0.320471083197743,623.867763904839,1,"F",749.320350393845,20.9122818801552,699.961107361458,267.461091928669
"cell274","Simulation",-0.335211855033413,0.611044382128864,624.643760948972,1,"F",749.786226103197,140.199433928356,-576.043661932705,479.951127096535
"cell999","Simulation",-8.56475327597,-3.90989377590641,625.063007829443,1,"F",750.037803744917,312.084512477741,502.694861258331,-556.645833103029
"cell986","Simulation",-7.60077069387771,-3.34436323734745,625.566826484104,1,"F",750.340018815266,298.715535420924,360.509350578259,-658.060143133844
"cell187","Simulation",-8.62260983572341,-3.96165111156926,636.857459782499,1,"F",757.081048372134,349.29846203886,743.913752777815,-140.584644368708
"cell82","Simulation",-7.90169499502517,-3.36534764858708,652.815914009233,1,"F",766.507875111737,136.68321381323,-557.689513890919,525.848579635261
"cell118","Simulation",-8.12052510366775,-3.43181326481327,653.263077507841,1,"F",766.770350076903,127.951234839857,-471.556531993145,604.624848060063
